latitude,longitude,km
-34.6558773,-58.65445727,23573
-34.65588052,-58.65446746,23574
-34.65588375,-58.65447764,23575
-34.65588698,-58.65448782,23576
-34.65589022,-58.654498,23577
-34.65589347,-58.65450817,23578
-34.65589675,-58.65451834,23579
-34.65590005,-58.65452849,23580
-34.65590334,-58.65453864,23581
-34.65590659,-58.65454882,23582
-34.65590981,-58.65455902,23583
-34.65591301,-58.65456922,23584
-34.65591622,-58.65457942,23585
-34.65591943,-58.65458962,23586
-34.65592264,-58.65459982,23587
-34.65592585,-58.65461001,23588
-34.65592907,-58.6546202,23589
-34.6559323,-58.65463039,23590
-34.65593554,-58.65464057,23591
-34.65593878,-58.65465075,23592
-34.65594202,-58.65466092,23593
-34.65594526,-58.6546711,23594
-34.65594848,-58.65468128,23595
-34.65595171,-58.65469147,23596
-34.65595492,-58.65470167,23597
-34.65595814,-58.65471186,23598
-34.65596135,-58.65472205,23599
-34.65596456,-58.65473225,23600
-34.65596777,-58.65474244,23601
-34.65597099,-58.65475264,23602
-34.6559742,-58.65476283,23603
-34.65597742,-58.65477302,23604
-34.65598064,-58.65478321,23605
-34.65598387,-58.65479338,23606
-34.65598711,-58.65480356,23607
-34.65599036,-58.65481373,23608
-34.65599359,-58.65482391,23609
-34.65599683,-58.65483407,23610
-34.65600008,-58.65484426,23611
-34.65600332,-58.65485444,23612
-34.65600655,-58.65486463,23613
-34.65600977,-58.65487483,23614
-34.65601298,-58.65488503,23615
-34.65601619,-58.65489523,23616
-34.65601941,-58.65490542,23617
-34.65602262,-58.65491562,23618
-34.65602584,-58.6549258,23619
-34.65602907,-58.654936,23620
-34.6560323,-58.65494619,23621
-34.65603553,-58.65495637,23622
-34.65603878,-58.65496655,23623
-34.65604203,-58.65497673,23624
-34.65604527,-58.65498689,23625
-34.6560485,-58.65499707,23626
-34.65605173,-58.65500726,23627
-34.65605496,-58.65501744,23628
-34.65605819,-58.65502763,23629
-34.65606142,-58.65503781,23630
-34.65606463,-58.65504801,23631
-34.65606783,-58.6550582,23632
-34.65607104,-58.6550684,23633
-34.65607424,-58.6550786,23634
-34.65607744,-58.6550888,23635
-34.65608064,-58.655099,23636
-34.65608385,-58.65510919,23637
-34.65608706,-58.65511939,23638
-34.65609027,-58.65512959,23639
-34.65609349,-58.65513978,23640
-34.6560967,-58.65514998,23641
-34.65609992,-58.65516017,23642
-34.65610314,-58.65517035,23643
-34.65610636,-58.65518053,23644
-34.65610957,-58.65519072,23645
-34.65611279,-58.65520091,23646
-34.656116,-58.6552111,23647
-34.65611922,-58.65522129,23648
-34.65612243,-58.65523148,23649
-34.65612564,-58.65524167,23650
-34.65612885,-58.65525186,23651
-34.65613206,-58.65526206,23652
-34.65613527,-58.65527225,23653
-34.65613848,-58.65528245,23654
-34.65614169,-58.65529265,23655
-34.65614491,-58.65530284,23656
-34.65614812,-58.65531303,23657
-34.65615133,-58.65532322,23658
-34.65615455,-58.65533341,23659
-34.65615776,-58.6553436,23660
-34.65616098,-58.65535379,23661
-34.6561642,-58.65536399,23662
-34.65616742,-58.65537418,23663
-34.65617063,-58.65538437,23664
-34.65617385,-58.65539455,23665
-34.65617707,-58.65540474,23666
-34.65618029,-58.65541492,23667
-34.65618351,-58.65542511,23668
-34.65618672,-58.6554353,23669
-34.65618993,-58.65544549,23670
-34.65619314,-58.65545568,23671
-34.65619636,-58.65546587,23672
-34.65619958,-58.65547606,23673
-34.6562028,-58.65548624,23674
-34.65620602,-58.65549643,23675
-34.65620924,-58.65550662,23676
-34.65621245,-58.65551681,23677
-34.65621567,-58.655527,23678
-34.65621889,-58.65553718,23679
-34.65622211,-58.65554738,23680
-34.65622533,-58.65555757,23681
-34.65622854,-58.65556775,23682
-34.65623176,-58.65557794,23683
-34.65623497,-58.65558813,23684
-34.65623817,-58.65559832,23685
-34.65624138,-58.65560852,23686
-34.65624457,-58.65561872,23687
-34.65624777,-58.65562892,23688
-34.65625097,-58.65563912,23689
-34.65625417,-58.65564933,23690
-34.65625738,-58.65565952,23691
-34.65626059,-58.65566971,23692
-34.65626381,-58.6556799,23693
-34.65626703,-58.65569009,23694
-34.65627025,-58.65570029,23695
-34.65627347,-58.65571048,23696
-34.65627668,-58.65572067,23697
-34.65627989,-58.65573087,23698
-34.6562831,-58.65574106,23699
-34.65628631,-58.65575126,23700
-34.65628952,-58.65576145,23701
-34.65629274,-58.65577164,23702
-34.65629596,-58.65578184,23703
-34.65629918,-58.65579202,23704
-34.6563024,-58.65580221,23705
-34.65630562,-58.6558124,23706
-34.65630883,-58.65582259,23707
-34.65631205,-58.65583279,23708
-34.65631526,-58.65584299,23709
-34.65631847,-58.65585319,23710
-34.65632169,-58.65586338,23711
-34.6563249,-58.65587357,23712
-34.65632811,-58.65588376,23713
-34.65633132,-58.65589395,23714
-34.65633453,-58.65590415,23715
-34.65633774,-58.65591434,23716
-34.65634096,-58.65592452,23717
-34.65634418,-58.65593471,23718
-34.6563474,-58.65594489,23719
-34.65635063,-58.65595508,23720
-34.65635385,-58.65596526,23721
-34.65635708,-58.65597545,23722
-34.65636029,-58.65598563,23723
-34.65636351,-58.65599582,23724
-34.65636672,-58.65600601,23725
-34.65636994,-58.6560162,23726
-34.65637315,-58.6560264,23727
-34.65637636,-58.6560366,23728
-34.65637957,-58.6560468,23729
-34.65638278,-58.65605699,23730
-34.656386,-58.65606718,23731
-34.65638921,-58.65607737,23732
-34.65639243,-58.65608756,23733
-34.65639565,-58.65609775,23734
-34.65639888,-58.65610794,23735
-34.65640209,-58.65611812,23736
-34.65640531,-58.6561283,23737
-34.65640854,-58.65613848,23738
-34.65641178,-58.65614865,23739
-34.656415,-58.65615884,23740
-34.65641822,-58.65616904,23741
-34.65642146,-58.65617923,23742
-34.65642467,-58.65618942,23743
-34.65642789,-58.65619962,23744
-34.65643111,-58.65620981,23745
-34.65643431,-58.65622002,23746
-34.65643751,-58.65623023,23747
-34.65644072,-58.65624044,23748
-34.65644393,-58.65625065,23749
-34.65644714,-58.65626085,23750
-34.65645037,-58.65627104,23751
-34.65645361,-58.65628122,23752
-34.65645685,-58.6562914,23753
-34.65646008,-58.65630157,23754
-34.6564633,-58.65631176,23755
-34.65646651,-58.65632194,23756
-34.65646972,-58.65633212,23757
-34.65647292,-58.65634232,23758
-34.65647612,-58.65635252,23759
-34.65647934,-58.6563627,23760
-34.65648255,-58.6563729,23761
-34.65648577,-58.65638308,23762
-34.656489,-58.65639327,23763
-34.65649224,-58.65640345,23764
-34.65649547,-58.65641364,23765
-34.6564987,-58.65642382,23766
-34.65650191,-58.65643401,23767
-34.65650512,-58.65644421,23768
-34.65650833,-58.65645441,23769
-34.65651153,-58.65646462,23770
-34.65651473,-58.65647483,23771
-34.65651794,-58.65648503,23772
-34.65652114,-58.65649523,23773
-34.65652435,-58.65650543,23774
-34.65652757,-58.65651562,23775
-34.65653079,-58.65652581,23776
-34.65653403,-58.656536,23777
-34.65653727,-58.65654618,23778
-34.65654053,-58.65655636,23779
-34.65654376,-58.65656654,23780
-34.65654701,-58.65657672,23781
-34.65655023,-58.65658691,23782
-34.65655343,-58.65659711,23783
-34.65655663,-58.65660731,23784
-34.65655982,-58.65661751,23785
-34.656563,-58.65662771,23786
-34.6565662,-58.65663791,23787
-34.65656939,-58.65664811,23788
-34.65657257,-58.65665832,23789
-34.65657579,-58.65666852,23790
-34.65657901,-58.65667871,23791
-34.65658227,-58.65668888,23792
-34.65658552,-58.65669904,23793
-34.65658877,-58.6567092,23794
-34.65659199,-58.65671938,23795
-34.65659522,-58.65672955,23796
-34.65659845,-58.65673973,23797
-34.65660165,-58.65674993,23798
-34.65660486,-58.65676012,23799
-34.65660806,-58.65677031,23800
-34.65661125,-58.6567805,23801
-34.65661446,-58.65679069,23802
-34.65661765,-58.65680089,23803
-34.65662085,-58.65681109,23804
-34.65662406,-58.6568213,23805
-34.65662727,-58.6568315,23806
-34.65663048,-58.6568417,23807
-34.6566337,-58.65685189,23808
-34.6566369,-58.65686209,23809
-34.65664013,-58.65687229,23810
-34.65664337,-58.65688247,23811
-34.65664659,-58.65689267,23812
-34.65664982,-58.65690285,23813
-34.65665303,-58.65691303,23814
-34.65665623,-58.65692321,23815
-34.65665942,-58.65693339,23816
-34.6566626,-58.65694357,23817
-34.65666578,-58.65695377,23818
-34.65666897,-58.65696396,23819
-34.65667216,-58.65697415,23820
-34.65667535,-58.65698434,23821
-34.65667854,-58.65699454,23822
-34.65668172,-58.65700473,23823
-34.6566849,-58.65701493,23824
-34.6566881,-58.65702514,23825
-34.6566913,-58.65703534,23826
-34.6566945,-58.65704554,23827
-34.6566977,-58.65705574,23828
-34.65670091,-58.65706594,23829
-34.65670411,-58.65707614,23830
-34.65670731,-58.65708634,23831
-34.65671051,-58.65709654,23832
-34.65671371,-58.65710673,23833
-34.65671691,-58.65711692,23834
-34.65672011,-58.65712712,23835
-34.65672331,-58.65713731,23836
-34.6567265,-58.65714752,23837
-34.6567297,-58.65715773,23838
-34.65673289,-58.65716794,23839
-34.65673609,-58.65717813,23840
-34.65673928,-58.65718834,23841
-34.65674248,-58.65719854,23842
-34.65674567,-58.65720875,23843
-34.65674887,-58.65721895,23844
-34.65675208,-58.65722916,23845
-34.65675528,-58.65723936,23846
-34.6567585,-58.65724956,23847
-34.65676171,-58.65725976,23848
-34.65676495,-58.65726995,23849
-34.65676819,-58.65728014,23850
-34.65677143,-58.65729033,23851
-34.65677468,-58.65730051,23852
-34.65677794,-58.65731069,23853
-34.65678118,-58.65732087,23854
-34.65678443,-58.65733105,23855
-34.65678768,-58.65734123,23856
-34.65679092,-58.65735142,23857
-34.65679416,-58.65736161,23858
-34.65679737,-58.6573718,23859
-34.65680058,-58.65738199,23860
-34.65680377,-58.65739218,23861
-34.65680696,-58.65740238,23862
-34.65681015,-58.65741256,23863
-34.65681335,-58.65742279,23864
-34.65681656,-58.65743298,23865
-34.65681977,-58.65744318,23866
-34.65682302,-58.65745336,23867
-34.65682624,-58.65746355,23868
-34.65682947,-58.65747372,23869
-34.65683271,-58.65748391,23870
-34.65683594,-58.65749409,23871
-34.65683918,-58.65750429,23872
-34.65684241,-58.65751448,23873
-34.65684562,-58.65752469,23874
-34.65684881,-58.65753488,23875
-34.65685202,-58.65754508,23876
-34.65685522,-58.65755527,23877
-34.65685841,-58.65756544,23878
-34.65686162,-58.65757563,23879
-34.65686482,-58.65758582,23880
-34.65686805,-58.65759598,23881
-34.65687127,-58.65760616,23882
-34.65687448,-58.65761633,23883
-34.65687771,-58.65762651,23884
-34.65688093,-58.6576367,23885
-34.65688413,-58.6576469,23886
-34.65688733,-58.65765711,23887
-34.65689052,-58.65766732,23888
-34.6568937,-58.65767754,23889
-34.65689691,-58.65768773,23890
-34.6569001,-58.65769794,23891
-34.6569033,-58.65770814,23892
-34.65690652,-58.65771835,23893
-34.65690972,-58.65772855,23894
-34.65691293,-58.65773876,23895
-34.65691616,-58.65774894,23896
-34.65691937,-58.65775913,23897
-34.65692257,-58.65776931,23898
-34.65692578,-58.65777949,23899
-34.65692899,-58.65778968,23900
-34.6569322,-58.65779987,23901
-34.65693542,-58.65781006,23902
-34.65693864,-58.65782025,23903
-34.65694185,-58.65783044,23904
-34.65694507,-58.65784063,23905
-34.65694829,-58.65785083,23906
-34.65695151,-58.65786102,23907
-34.65695473,-58.65787121,23908
-34.65695796,-58.65788141,23909
-34.65696118,-58.6578916,23910
-34.6569644,-58.65790179,23911
-34.65696761,-58.65791199,23912
-34.65697083,-58.65792218,23913
-34.65697405,-58.65793237,23914
-34.65697726,-58.65794256,23915
-34.65698048,-58.65795275,23916
-34.6569837,-58.65796294,23917
-34.65698692,-58.65797313,23918
-34.65699015,-58.65798331,23919
-34.65699339,-58.65799348,23920
-34.65699663,-58.65800366,23921
-34.65699987,-58.65801384,23922
-34.65700311,-58.65802402,23923
-34.65700635,-58.65803422,23924
-34.65700959,-58.6580444,23925
-34.65701283,-58.65805459,23926
-34.65701605,-58.65806476,23927
-34.65701926,-58.65807494,23928
-34.65702247,-58.65808514,23929
-34.65702567,-58.65809533,23930
-34.65702887,-58.65810553,23931
-34.65703209,-58.65811574,23932
-34.6570353,-58.65812595,23933
-34.65703851,-58.65813615,23934
-34.65704173,-58.65814634,23935
-34.65704494,-58.65815653,23936
-34.65704815,-58.65816671,23937
-34.65705138,-58.65817689,23938
-34.65705461,-58.65818708,23939
-34.65705784,-58.65819727,23940
-34.65706108,-58.65820747,23941
-34.65706428,-58.65821767,23942
-34.65706749,-58.65822786,23943
-34.6570707,-58.65823805,23944
-34.65707392,-58.65824823,23945
-34.65707713,-58.65825842,23946
-34.65708035,-58.65826861,23947
-34.65708355,-58.65827881,23948
-34.65708676,-58.658289,23949
-34.65708998,-58.65829919,23950
-34.6570932,-58.65830939,23951
-34.65709642,-58.65831958,23952
-34.65709964,-58.65832976,23953
-34.65710286,-58.65833994,23954
-34.65710608,-58.65835012,23955
-34.6571093,-58.6583603,23956
-34.65711251,-58.65837049,23957
-34.65711572,-58.65838068,23958
-34.65711894,-58.65839088,23959
-34.65712216,-58.65840108,23960
-34.65712538,-58.65841127,23961
-34.65712861,-58.65842145,23962
-34.65713183,-58.65843164,23963
-34.65713506,-58.65844182,23964
-34.65713827,-58.65845201,23965
-34.65714149,-58.6584622,23966
-34.6571447,-58.65847239,23967
-34.65714792,-58.65848259,23968
-34.65715113,-58.65849279,23969
-34.65715435,-58.65850298,23970
-34.65715756,-58.65851317,23971
-34.65716078,-58.65852336,23972
-34.657164,-58.65853355,23973
-34.65716722,-58.65854374,23974
-34.65717045,-58.65855393,23975
-34.65717367,-58.65856412,23976
-34.65717688,-58.65857431,23977
-34.6571801,-58.6585845,23978
-34.6571833,-58.6585947,23979
-34.65718651,-58.65860489,23980
-34.65718972,-58.65861508,23981
-34.65719293,-58.65862527,23982
-34.65719614,-58.65863546,23983
-34.65719936,-58.65864565,23984
-34.65720258,-58.65865584,23985
-34.6572058,-58.65866603,23986
-34.65720902,-58.65867622,23987
-34.65721223,-58.65868642,23988
-34.65721545,-58.65869661,23989
-34.65721865,-58.6587068,23990
-34.65722186,-58.65871699,23991
-34.65722508,-58.65872718,23992
-34.65722829,-58.65873737,23993
-34.65723151,-58.65874757,23994
-34.65723473,-58.65875776,23995
-34.65723795,-58.65876795,23996
-34.65724117,-58.65877814,23997
-34.65724439,-58.65878833,23998
-34.65724761,-58.65879851,23999
-34.65725082,-58.6588087,24000
-34.65725404,-58.65881889,24001
-34.65725724,-58.65882909,24002
-34.65726045,-58.65883929,24003
-34.65726366,-58.65884949,24004
-34.65726686,-58.65885968,24005
-34.65727007,-58.65886988,24006
-34.65727327,-58.65888007,24007
-34.65727648,-58.65889027,24008
-34.65727969,-58.65890046,24009
-34.65728291,-58.65891065,24010
-34.65728614,-58.65892084,24011
-34.65728938,-58.65893102,24012
-34.65729262,-58.6589412,24013
-34.65729587,-58.65895138,24014
-34.65729911,-58.65896155,24015
-34.65730236,-58.65897172,24016
-34.6573056,-58.6589819,24017
-34.65730883,-58.65899208,24018
-34.65731205,-58.65900226,24019
-34.65731525,-58.65901246,24020
-34.65731844,-58.65902266,24021
-34.65732163,-58.65903287,24022
-34.65732482,-58.65904307,24023
-34.65732801,-58.65905327,24024
-34.6573312,-58.65906347,24025
-34.65733441,-58.65907366,24026
-34.65733763,-58.65908386,24027
-34.65734086,-58.65909405,24028
-34.65734409,-58.65910424,24029
-34.65734732,-58.65911443,24030
-34.65735056,-58.65912461,24031
-34.65735379,-58.6591348,24032
-34.657357,-58.659145,24033
-34.65736021,-58.6591552,24034
-34.65736341,-58.6591654,24035
-34.65736662,-58.6591756,24036
-34.65736982,-58.6591858,24037
-34.65737302,-58.65919599,24038
-34.65737623,-58.65920619,24039
-34.65737944,-58.65921638,24040
-34.65738265,-58.65922657,24041
-34.65738586,-58.65923676,24042
-34.65738907,-58.65924695,24043
-34.65739229,-58.65925714,24044
-34.65739551,-58.65926733,24045
-34.65739873,-58.65927751,24046
-34.65740194,-58.6592877,24047
-34.65740516,-58.6592979,24048
-34.65740838,-58.65930809,24049
-34.65741159,-58.65931828,24050
-34.6574148,-58.65932847,24051
-34.65741801,-58.65933867,24052
-34.65742123,-58.65934886,24053
-34.65742443,-58.65935905,24054
-34.65742765,-58.65936924,24055
-34.65743087,-58.65937943,24056
-34.65743409,-58.65938962,24057
-34.6574373,-58.65939981,24058
-34.65744052,-58.65941,24059
-34.65744373,-58.65942019,24060
-34.65744694,-58.65943039,24061
-34.65745015,-58.65944059,24062
-34.65745336,-58.65945078,24063
-34.65745657,-58.65946098,24064
-34.65745977,-58.65947117,24065
-34.65746298,-58.65948137,24066
-34.65746619,-58.65949156,24067
-34.6574694,-58.65950176,24068
-34.65747261,-58.65951195,24069
-34.65747583,-58.65952214,24070
-34.65747904,-58.65953233,24071
-34.65748226,-58.65954253,24072
-34.65748547,-58.65955272,24073
-34.65748868,-58.65956291,24074
-34.65749189,-58.6595731,24075
-34.6574951,-58.65958329,24076
-34.65749831,-58.65959349,24077
-34.65750152,-58.65960368,24078
-34.65750473,-58.65961388,24079
-34.65750794,-58.65962407,24080
-34.65751116,-58.65963426,24081
-34.65751437,-58.65964445,24082
-34.65751758,-58.65965464,24083
-34.6575208,-58.65966483,24084
-34.65752402,-58.65967502,24085
-34.65752723,-58.65968522,24086
-34.65753045,-58.65969541,24087
-34.65753367,-58.6597056,24088
-34.65753688,-58.65971579,24089
-34.6575401,-58.65972598,24090
-34.65754331,-58.65973617,24091
-34.65754652,-58.65974636,24092
-34.65754974,-58.65975656,24093
-34.65755295,-58.65976675,24094
-34.65755617,-58.65977694,24095
-34.65755939,-58.65978713,24096
-34.6575626,-58.65979732,24097
-34.65756581,-58.65980751,24098
-34.65756903,-58.65981769,24099
-34.65757224,-58.65982788,24100
-34.65757545,-58.65983808,24101
-34.65757867,-58.65984827,24102
-34.65758188,-58.65985846,24103
-34.6575851,-58.65986865,24104
-34.65758831,-58.65987885,24105
-34.65759153,-58.65988904,24106
-34.65759475,-58.65989923,24107
-34.65759797,-58.65990941,24108
-34.65760118,-58.6599196,24109
-34.6576044,-58.65992979,24110
-34.65760762,-58.65993998,24111
-34.65761083,-58.65995018,24112
-34.65761404,-58.65996038,24113
-34.65761725,-58.65997058,24114
-34.65762046,-58.65998077,24115
-34.65762368,-58.65999096,24116
-34.65762689,-58.66000115,24117
-34.65763011,-58.66001134,24118
-34.65763334,-58.66002153,24119
-34.65763655,-58.66003173,24120
-34.65763977,-58.66004192,24121
-34.65764298,-58.66005211,24122
-34.65764619,-58.66006231,24123
-34.65764938,-58.6600725,24124
-34.65765258,-58.66008269,24125
-34.65765577,-58.66009288,24126
-34.65765898,-58.66010307,24127
-34.65766218,-58.66011328,24128
-34.65766539,-58.66012348,24129
-34.6576686,-58.66013368,24130
-34.65767182,-58.66014389,24131
-34.65767504,-58.66015409,24132
-34.65767827,-58.66016429,24133
-34.65768149,-58.66017449,24134
-34.65768472,-58.6601847,24135
-34.65768794,-58.6601949,24136
-34.65769115,-58.6602051,24137
-34.65769435,-58.6602153,24138
-34.65769755,-58.6602255,24139
-34.65770074,-58.66023569,24140
-34.65770393,-58.66024588,24141
-34.65770712,-58.66025608,24142
-34.65771032,-58.66026627,24143
-34.65771352,-58.66027646,24144
-34.65771672,-58.66028664,24145
-34.65771992,-58.66029682,24146
-34.65772313,-58.66030699,24147
-34.65772634,-58.66031717,24148
-34.65772957,-58.66032735,24149
-34.65773281,-58.66033753,24150
-34.65773607,-58.6603477,24151
-34.65773929,-58.66035788,24152
-34.65774256,-58.66036803,24153
-34.65774579,-58.6603782,24154
-34.65774902,-58.66038838,24155
-34.65775222,-58.66039856,24156
-34.65775543,-58.66040875,24157
-34.65775864,-58.66041895,24158
-34.65776187,-58.66042914,24159
-34.65776511,-58.66043933,24160
-34.65776834,-58.66044952,24161
-34.65777157,-58.66045971,24162
-34.65777479,-58.6604699,24163
-34.657778,-58.66048009,24164
-34.65778122,-58.66049028,24165
-34.65778444,-58.66050049,24166
-34.65778765,-58.66051069,24167
